 ,Label,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
17783,processed,1463.164,64700.872,993.129,694.523,993.126,694.526,142.304,44.122,42.223,155.324,0.908,1.045,0.957,0.951
17784,processed,2501.614,64719.840,368.389,709.123,368.395,709.129,263.157,90.543,35.178,143.204,0.454,2.574,0.389,0.770
17785,processed,1318.481,64736.221,248.723,697.500,248.724,697.499,135.822,41.593,40.361,167.089,0.898,1.031,0.970,0.944
17786,processed,1540.173,64751.597,724.210,698.863,724.209,698.863,146.778,46.780,41.920,136.426,0.898,1.116,0.896,0.948
17787,processed,998.779,64827.355,1390.697,695.730,1390.700,695.731,125.238,36.255,35.076,129.349,0.800,1.034,0.967,0.906
17788,processed,891.433,64825.487,1474.316,693.459,1474.314,693.460,130.083,36.348,31.226,147.067,0.662,1.164,0.859,0.853
17789,processed,1388.489,64738.797,1305.839,698.733,1305.836,698.732,140.514,43.516,40.626,28.181,0.884,1.071,0.934,0.940
17790,processed,1306.813,64746.050,623.603,699.526,623.605,699.527,136.717,42.939,38.750,161.230,0.879,1.108,0.902,0.942
17791,processed,1309.147,64755.717,1220.334,702.425,1220.334,702.424,141.038,41.726,39.948,106.372,0.827,1.045,0.957,0.920
17792,processed,1332.483,64733.702,905.059,705.667,905.057,705.668,137.088,42.581,39.843,49.749,0.891,1.069,0.936,0.945
17793,processed,1493.501,64737.017,490.296,715.829,490.296,715.831,142.828,44.713,42.529,56.759,0.920,1.051,0.951,0.950
17794,processed,2769.977,64752.514,794.127,724.696,794.124,724.694,313.216,102.436,34.430,18.911,0.355,2.975,0.336,0.674
17795,processed,1381.488,64746.475,1038.703,714.646,1038.701,714.646,137.983,42.121,41.760,68.293,0.912,1.009,0.991,0.948
17796,processed,1148.129,64817.228,111.096,716.996,111.097,716.991,127.181,39.439,37.066,119.271,0.892,1.064,0.940,0.938
17797,processed,1542.506,64757.915,1350.978,720.275,1350.980,720.279,149.309,45.542,43.125,179.829,0.869,1.056,0.947,0.940
17798,processed,1075.787,64812.668,1436.214,714.927,1436.210,714.923,125.021,37.914,36.127,166.551,0.865,1.049,0.953,0.936
17799,processed,1316.147,64717.466,578.282,718.045,578.283,718.043,132.767,42.162,39.746,170.832,0.938,1.061,0.943,0.956
17800,processed,2.334,64956.000,691.244,700.410,691.244,700.410,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17801,processed,1367.487,64773.983,206.136,722.450,206.135,722.450,139.402,43.636,39.902,164.391,0.884,1.094,0.914,0.941
17802,processed,1169.131,64736.088,290.909,722.592,290.909,722.591,129.341,40.060,37.159,119.677,0.878,1.078,0.928,0.944
17803,processed,4270.478,64685.762,970.216,746.227,970.211,746.224,431.756,76.720,70.873,133.968,0.288,1.083,0.924,0.731
17804,processed,1465.498,64743.175,1261.782,726.235,1261.787,726.240,144.093,43.488,42.907,176.171,0.887,1.014,0.987,0.943
17805,processed,1358.152,64703.529,675.015,726.494,675.016,726.498,138.353,41.980,41.192,33.033,0.892,1.019,0.981,0.943
17806,processed,1390.822,64738.114,1181.709,733.556,1181.706,733.548,141.038,42.712,41.460,107.925,0.879,1.030,0.971,0.942
17807,processed,93.344,64941.550,642.131,722.789,642.131,722.789,42.837,17.536,6.777,31.232,0.639,2.588,0.386,0.755
17808,processed,1430.494,64738.587,337.573,738.802,337.572,738.800,138.878,43.544,41.828,146.950,0.932,1.041,0.961,0.956
17809,processed,1460.830,64735.305,153.496,741.147,153.489,741.144,142.674,45.302,41.057,172.623,0.902,1.103,0.906,0.944
17810,processed,1540.173,64722.529,535.268,741.363,535.266,741.362,145.883,44.512,44.056,142.772,0.909,1.010,0.990,0.952
17811,processed,2.334,64964.000,879.140,720.268,879.140,720.268,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17812,processed,1621.848,64750.686,69.557,742.873,69.551,742.868,148.938,45.657,45.229,145.392,0.919,1.009,0.991,0.957
17813,processed,2.334,64926.000,1070.091,721.796,1070.091,721.796,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17814,processed,4781.536,64696.184,1080.217,767.149,1080.214,767.139,441.445,85.242,71.420,166.321,0.308,1.194,0.838,0.739
17815,processed,1330.149,64797.932,1396.188,742.422,1396.189,742.420,142.674,42.004,40.320,155.207,0.821,1.042,0.960,0.908
17816,processed,1355.819,64747.363,251.034,745.907,251.031,745.902,139.095,44.985,38.375,175.410,0.881,1.172,0.853,0.934
17817,processed,1164.464,64726.198,443.906,745.237,443.905,745.239,125.915,38.830,38.183,63.139,0.923,1.017,0.983,0.953
17818,processed,1824.871,64695.072,865.841,750.084,865.841,750.087,176.282,49.745,46.708,37.696,0.738,1.065,0.939,0.897
17819,processed,1360.486,64754.931,1311.619,747.417,1311.615,747.416,137.612,42.311,40.941,115.111,0.903,1.033,0.968,0.946
17820,processed,1376.821,64711.724,717.361,748.478,717.364,748.482,153.783,45.228,38.760,154.949,0.732,1.167,0.857,0.907
17821,processed,1339.483,64710.540,621.141,751.132,621.138,751.130,135.298,42.743,39.901,15.425,0.920,1.071,0.934,0.943
17822,processed,2.334,64962.000,642.360,730.962,642.360,730.962,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17823,processed,37.338,64939.062,645.893,735.831,645.893,735.831,21.233,7.836,6.067,85.163,1.000,1.292,0.774,0.889
17824,processed,1278.810,64698.867,915.237,754.846,915.240,754.845,134.557,41.916,38.845,146.301,0.888,1.079,0.927,0.933
17825,processed,1260.141,64690.407,1223.845,756.733,1223.844,756.734,134.033,40.629,39.490,145.123,0.881,1.029,0.972,0.935
17826,processed,1393.156,64712.709,814.814,761.908,814.809,761.906,135.822,42.540,41.698,115.270,0.949,1.020,0.980,0.959
17827,processed,1248.473,64726.206,1139.693,760.729,1139.697,760.728,131.131,41.082,38.694,11.046,0.912,1.062,0.942,0.949
17828,processed,11.668,64962.400,1429.996,742.877,1429.996,742.877,11.697,4.803,3.093,108.435,1.000,1.553,0.644,0.909
17829,processed,1537.839,64705.337,487.135,766.952,487.132,766.947,145.883,45.529,43.007,116.526,0.908,1.059,0.945,0.950
17830,processed,266.030,64738.649,371.464,756.690,371.459,756.691,61.909,19.546,17.329,45.875,0.872,1.128,0.887,0.880
17831,processed,1241.472,64732.073,112.472,767.521,112.467,767.521,131.131,41.845,37.774,166.107,0.907,1.108,0.903,0.946
17832,processed,1033.782,64780.837,1440.215,767.269,1440.213,767.269,121.595,36.694,35.871,125.343,0.879,1.023,0.978,0.939
17833,processed,1418.826,64787.117,1355.900,771.393,1355.901,771.391,146.254,44.045,41.015,157.763,0.834,1.074,0.931,0.921
17834,processed,1094.456,64727.928,25.824,770.077,25.824,770.077,120.700,39.031,35.702,38.097,0.944,1.093,0.915,0.958
17835,processed,987.111,64730.087,302.368,770.326,302.370,770.324,119.281,36.910,34.051,159.361,0.872,1.084,0.923,0.928
17836,processed,1087.455,64750.833,403.381,770.319,403.382,770.317,123.602,37.886,36.546,157.202,0.894,1.037,0.965,0.937
17837,processed,1393.156,64776.645,205.464,774.538,205.465,774.536,139.248,42.771,41.473,164.533,0.903,1.031,0.970,0.945
17838,processed,1164.464,64732.299,577.454,772.538,577.455,772.536,131.872,41.433,35.784,145.830,0.841,1.158,0.864,0.918
17839,processed,1486.500,64720.204,674.342,775.545,674.333,775.543,148.414,45.512,41.586,170.998,0.848,1.094,0.914,0.923
17840,processed,1187.800,64824.322,1272.066,774.185,1272.065,774.185,130.607,40.882,36.993,166.435,0.875,1.105,0.905,0.914
17841,processed,1458.497,64743.149,760.426,781.632,760.422,781.628,148.785,43.220,42.966,44.679,0.828,1.006,0.994,0.925
17842,processed,2.334,64947.000,1019.680,763.042,1019.680,763.042,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17843,processed,1747.862,64856.487,1535.423,793.316,1535.420,793.317,225.753,71.776,31.005,43.486,0.431,2.315,0.432,0.770
17844,processed,1101.457,64716.542,1187.151,782.295,1187.152,782.299,125.391,38.396,36.525,165.703,0.880,1.051,0.951,0.931
17845,processed,1355.819,64763.972,345.985,785.661,345.981,785.658,136.717,42.071,41.033,165.615,0.912,1.025,0.975,0.945
17846,processed,1131.793,64834.542,1482.578,784.529,1482.582,784.526,148.260,43.875,32.844,7.989,0.647,1.336,0.749,0.893
17847,processed,1523.837,64688.966,1010.117,795.662,1010.116,795.660,161.006,45.545,42.600,139.413,0.739,1.069,0.935,0.894
17848,processed,1204.135,64753.936,160.470,790.974,160.474,790.973,130.236,41.530,36.916,146.951,0.892,1.125,0.889,0.947
17849,processed,1080.454,64711.816,440.541,790.941,440.539,790.936,120.546,37.138,37.042,112.273,0.934,1.003,0.997,0.947
17850,processed,1423.493,64706.628,534.902,793.030,534.898,793.031,141.038,43.039,42.111,142.049,0.899,1.022,0.978,0.952
17851,processed,1239.139,64783.318,1400.556,791.620,1400.558,791.620,132.767,40.887,38.588,163.646,0.883,1.060,0.944,0.946
17852,processed,1250.807,64754.549,71.863,795.327,71.865,795.326,130.607,40.380,39.439,123.506,0.921,1.024,0.977,0.950
17853,processed,1486.500,64770.349,1315.619,795.752,1315.622,795.757,142.828,44.738,42.306,27.803,0.916,1.057,0.946,0.949
17854,processed,1220.470,64761.161,251.088,795.948,251.087,795.950,133.138,41.184,37.732,155.715,0.865,1.091,0.916,0.928
17855,processed,1428.160,64734.214,626.435,799.572,626.434,799.571,147.148,45.581,39.894,166.707,0.829,1.143,0.875,0.918
17856,processed,1558.841,64710.975,911.792,801.182,911.790,801.184,151.469,45.412,43.706,156.469,0.854,1.039,0.962,0.937
17857,processed,1505.169,64693.896,857.083,801.305,857.077,801.303,161.006,46.307,41.385,159.220,0.730,1.119,0.894,0.899
17858,processed,1432.827,64717.907,715.365,804.202,715.366,804.201,141.562,43.758,41.691,103.700,0.898,1.050,0.953,0.947
17859,processed,1187.800,64787.550,1228.456,801.199,1228.456,801.202,128.076,39.206,38.574,179.206,0.910,1.016,0.984,0.942
17860,processed,1386.155,64767.955,1146.531,807.931,1146.529,807.930,144.617,42.825,41.212,17.022,0.833,1.039,0.962,0.935
17861,processed,2.334,64966.000,280.317,789.011,280.317,789.011,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17862,processed,1687.189,64721.828,803.873,811.103,803.876,811.099,158.475,48.361,44.420,2.363,0.844,1.089,0.919,0.931
17863,processed,2685.968,64723.379,362.313,829.055,362.320,829.053,272.693,90.146,37.937,36.160,0.454,2.376,0.421,0.789
17864,processed,1136.461,64801.684,1446.815,813.528,1446.810,813.529,130.236,38.908,37.190,68.410,0.842,1.046,0.956,0.937
17865,processed,1395.490,64782.957,24.008,816.901,24.003,816.906,150.204,46.352,38.333,38.877,0.777,1.209,0.827,0.906
17866,processed,1334.816,64741.199,115.692,816.676,115.690,816.679,135.452,41.435,41.017,6.279,0.914,1.010,0.990,0.948
17867,processed,2965.999,64708.033,1080.169,828.851,1080.172,828.853,291.983,95.814,39.414,156.324,0.437,2.431,0.411,0.790
17868,processed,1376.821,64742.068,294.327,819.615,294.323,819.612,141.562,42.653,41.100,172.154,0.863,1.038,0.964,0.954
17869,processed,1390.822,64744.490,477.724,821.057,477.723,821.059,159.216,44.495,39.799,31.817,0.689,1.118,0.894,0.896
17870,processed,7.001,64959.333,410.164,801.232,410.164,801.232,9.536,5.171,1.724,0.000,0.967,3.000,0.333,1.000
17871,processed,1458.497,64742.406,575.380,821.809,575.380,821.808,144.464,44.125,42.086,179.577,0.878,1.048,0.954,0.936
17872,processed,1339.483,64776.596,1360.526,819.851,1360.525,819.852,135.452,41.804,40.797,160.363,0.917,1.025,0.976,0.958
17873,processed,1281.144,64777.186,204.120,822.401,204.114,822.400,133.662,41.229,39.565,131.255,0.901,1.042,0.960,0.938
17874,processed,1138.794,64774.672,1270.121,820.095,1270.121,820.094,133.138,39.943,36.301,23.620,0.807,1.100,0.909,0.919
17875,processed,1264.808,64722.159,670.111,823.684,670.113,823.683,137.242,41.491,38.814,161.041,0.844,1.069,0.935,0.926
17876,processed,1358.152,64699.979,968.765,824.094,968.768,824.095,136.347,42.472,40.715,167.074,0.918,1.043,0.959,0.948
17877,processed,1159.797,64786.187,1190.668,828.157,1190.668,828.158,127.552,40.166,36.765,72.554,0.896,1.092,0.915,0.938
17878,processed,1572.843,64630.628,756.473,835.456,756.469,835.457,153.105,45.823,43.703,131.733,0.843,1.049,0.954,0.935
17879,processed,2933.329,64840.756,1515.321,844.891,1515.325,844.888,366.484,77.453,48.221,171.879,0.274,1.606,0.623,0.655
17880,processed,2.334,64956.000,883.723,816.508,883.723,816.508,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17881,processed,1003.446,64816.056,159.632,835.315,159.629,835.312,118.910,37.528,34.045,136.124,0.892,1.102,0.907,0.934
17882,processed,1470.165,64719.941,429.421,838.942,429.419,838.938,145.359,44.645,41.928,159.309,0.874,1.065,0.939,0.940
17883,processed,1395.490,64808.308,1404.676,839.816,1404.680,839.815,140.667,42.910,41.407,23.705,0.886,1.036,0.965,0.946
17884,processed,1605.513,64756.031,250.615,844.200,250.616,844.201,149.680,46.858,43.626,176.163,0.901,1.074,0.931,0.946
17885,processed,1381.488,64674.485,531.353,842.676,531.354,842.677,150.204,44.306,39.700,143.434,0.769,1.116,0.896,0.909
17886,processed,7.001,64958.000,1299.233,823.128,1299.233,823.128,10.802,4.908,1.816,28.155,0.754,2.702,0.370,0.667
17887,processed,1362.819,64763.752,66.051,843.686,66.051,843.688,136.717,42.993,40.360,163.492,0.916,1.065,0.939,0.947
17888,processed,1309.147,64702.622,1016.859,844.108,1016.856,844.108,138.353,42.742,38.999,155.180,0.859,1.096,0.912,0.930
17889,processed,1218.136,64705.770,841.556,844.034,841.553,844.037,134.033,40.832,37.985,166.398,0.852,1.075,0.930,0.924
17890,processed,79.342,64930.235,877.972,829.223,877.972,829.223,35.985,15.398,6.561,157.277,0.770,2.347,0.426,0.810
17891,processed,1134.127,64696.519,929.589,846.152,929.589,846.152,129.188,38.881,37.140,38.372,0.854,1.047,0.955,0.925
17892,processed,1085.122,64818.566,1318.077,843.368,1318.078,843.365,130.083,39.403,35.064,172.298,0.806,1.124,0.890,0.902
17893,processed,1617.181,64723.768,619.598,850.137,619.596,850.133,152.735,47.954,42.938,131.422,0.871,1.117,0.895,0.949
17894,processed,1015.114,64786.853,1233.356,846.449,1233.356,846.454,117.645,36.835,35.088,154.443,0.922,1.050,0.953,0.948
17895,processed,1558.841,64714.536,711.110,856.160,711.105,856.154,149.680,46.701,42.499,158.410,0.874,1.099,0.910,0.936
17896,processed,2.334,64967.000,813.453,836.367,813.453,836.367,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17897,processed,7.001,64948.000,897.471,837.895,897.471,837.895,9.536,5.171,1.724,0.000,0.967,3.000,0.333,1.000
17898,processed,1232.138,64751.104,1147.053,857.305,1147.052,857.305,130.607,40.220,39.006,157.188,0.908,1.031,0.970,0.950
17899,processed,7.001,64952.667,504.366,841.459,504.366,841.459,8.641,3.612,2.468,135.000,1.000,1.464,0.683,0.857
17900,processed,1514.503,64764.661,112.374,863.513,112.370,863.516,150.945,44.959,42.890,3.240,0.835,1.048,0.954,0.928
17901,processed,1068.786,64851.000,1450.346,860.709,1450.344,860.710,131.348,38.483,35.362,122.018,0.778,1.088,0.919,0.885
17902,processed,1285.811,64678.089,884.197,864.077,884.199,864.078,134.928,41.380,39.563,105.410,0.888,1.046,0.956,0.942
17903,processed,1486.500,64658.163,798.472,865.986,798.473,865.981,154.895,44.791,42.256,11.087,0.779,1.060,0.943,0.912
17904,processed,1633.516,64692.153,1062.857,868.752,1062.859,868.748,153.259,47.843,43.473,124.980,0.874,1.101,0.909,0.943
17905,processed,1507.502,64746.980,1278.175,867.692,1278.174,867.691,145.359,44.565,43.070,149.842,0.897,1.035,0.966,0.944
17906,processed,1017.447,64823.982,1362.499,864.495,1362.494,864.494,122.336,37.656,34.402,141.662,0.854,1.095,0.914,0.921
17907,processed,1320.815,64782.157,22.863,866.630,22.862,866.628,140.667,42.602,39.475,106.844,0.839,1.079,0.927,0.927
17908,processed,1411.825,64736.129,489.988,866.540,489.984,866.540,141.933,43.931,40.919,138.413,0.881,1.074,0.931,0.942
17909,processed,4410.494,64720.023,962.418,909.823,962.424,909.815,432.650,112.528,49.904,61.422,0.296,2.255,0.443,0.656
17910,processed,1278.810,64765.414,202.662,869.021,202.665,869.027,137.983,40.735,39.971,150.193,0.844,1.019,0.981,0.920
17911,processed,1409.491,64750.391,297.333,870.796,297.331,870.794,153.476,42.761,41.969,13.313,0.752,1.019,0.981,0.904
17912,processed,1481.833,64717.731,390.396,873.491,390.395,873.491,146.624,43.707,43.168,135.919,0.866,1.013,0.988,0.937
17913,processed,1533.172,64701.986,665.435,875.510,665.435,875.504,148.414,46.106,42.339,155.933,0.875,1.089,0.918,0.942
17914,processed,1218.136,64788.858,1191.689,874.194,1191.689,874.198,130.236,41.238,37.610,84.189,0.902,1.096,0.912,0.947
17915,processed,1190.133,64746.220,575.322,874.243,575.324,874.239,134.403,42.333,35.795,154.642,0.828,1.183,0.846,0.918
17916,processed,9.334,64915.750,321.562,857.372,321.562,857.372,10.802,4.176,2.846,0.000,1.000,1.468,0.681,0.800
17917,processed,177.353,64914.987,1557.218,868.206,1557.218,868.205,56.847,23.412,9.645,97.955,0.690,2.427,0.412,0.869
17918,processed,23.336,64949.200,175.217,862.947,175.217,862.947,23.393,7.497,3.963,156.045,0.536,1.892,0.529,0.588
17919,processed,58.340,64960.080,455.625,864.964,455.625,864.964,29.874,10.095,7.358,68.119,0.821,1.372,0.729,0.769
17920,processed,3101.347,64689.874,734.822,900.798,734.818,900.801,320.963,97.271,40.595,28.415,0.378,2.396,0.417,0.774
17921,processed,9.334,64965.000,444.535,864.628,444.535,864.628,8.641,3.447,3.447,0.000,1.000,1.000,1.000,1.000
17922,processed,4494.504,64731.236,1123.170,907.885,1123.176,907.882,427.959,77.726,73.625,33.933,0.308,1.056,0.947,0.786
17923,processed,1509.836,64718.022,847.499,891.212,847.497,891.207,158.845,47.595,40.391,132.061,0.752,1.178,0.849,0.911
17924,processed,1507.502,64763.644,155.795,889.017,155.796,889.018,152.735,45.739,41.965,164.342,0.812,1.090,0.917,0.922
17925,processed,1080.454,64849.972,1411.201,886.046,1411.199,886.046,123.755,37.748,36.443,10.932,0.887,1.036,0.965,0.943
17926,processed,1442.162,64664.328,1018.654,891.430,1018.654,891.429,143.569,44.264,41.483,126.547,0.879,1.067,0.937,0.941
17927,processed,711.746,64889.426,1491.216,887.184,1491.216,887.185,106.689,31.480,28.787,68.803,0.786,1.094,0.914,0.878
17928,processed,1397.823,64729.544,70.187,891.728,70.188,891.728,137.983,43.615,40.806,149.134,0.923,1.069,0.936,0.952
17929,processed,1712.859,64667.421,533.386,894.939,533.386,894.936,161.530,48.329,45.126,77.178,0.825,1.071,0.934,0.931
17930,processed,1234.472,64742.977,243.354,892.701,243.351,892.701,131.502,40.785,38.538,171.079,0.897,1.058,0.945,0.939
17931,processed,1493.501,64726.445,346.911,893.686,346.917,893.686,147.148,46.145,41.209,146.298,0.867,1.120,0.893,0.944
17932,processed,1561.175,64701.000,437.690,894.423,437.685,894.423,147.148,46.640,42.619,143.409,0.906,1.094,0.914,0.950
17933,processed,2.334,64963.000,599.587,873.030,599.587,873.030,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17934,processed,1407.158,64730.846,931.517,893.823,931.512,893.824,139.773,43.031,41.636,161.342,0.905,1.033,0.968,0.947
17935,processed,1339.483,64769.747,1234.126,893.817,1234.120,893.819,135.822,41.706,40.893,84.021,0.912,1.020,0.981,0.945
17936,processed,1066.453,64834.223,1322.812,891.866,1322.815,891.865,130.978,38.081,35.657,61.857,0.781,1.068,0.936,0.891
17937,processed,2.334,64939.000,1439.773,874.557,1439.773,874.557,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
17938,processed,1437.494,64692.901,618.601,902.262,618.604,902.263,141.933,44.614,41.025,142.679,0.897,1.087,0.920,0.946
17939,processed,12064.685,64681.873,511.559,959.020,511.556,959.018,1188.053,143.551,107.009,8.772,0.107,1.341,0.745,0.614
17940,processed,858.763,64886.826,1538.989,905.956,1538.988,905.956,175.233,39.115,27.954,174.082,0.351,1.399,0.715,0.764
17941,processed,1311.480,64790.770,1370.101,911.975,1370.099,911.972,135.976,42.121,39.644,1.192,0.891,1.062,0.941,0.943
17942,processed,1211.136,64844.530,1454.546,912.971,1454.547,912.974,135.298,40.105,38.451,164.210,0.831,1.043,0.959,0.919
17943,processed,1313.814,64717.854,114.610,916.538,114.614,916.535,138.353,42.118,39.717,111.654,0.863,1.060,0.943,0.942
17944,processed,1360.486,64718.832,799.290,914.760,799.292,914.763,143.045,42.134,41.112,140.839,0.836,1.025,0.976,0.915
17945,processed,1208.802,64712.230,1065.479,916.614,1065.480,916.611,131.872,40.055,38.425,172.975,0.873,1.042,0.959,0.927
17946,processed,1215.803,64789.138,1282.652,915.272,1282.656,915.270,128.971,40.966,37.788,158.204,0.919,1.084,0.922,0.952
17947,processed,1218.136,64782.272,305.127,918.811,305.125,918.813,129.712,40.469,38.325,154.257,0.910,1.056,0.947,0.945
17948,processed,7.001,64962.667,587.876,899.508,587.876,899.508,8.641,3.612,2.468,45.000,1.000,1.464,0.683,0.857
17949,processed,1348.818,64753.787,204.274,920.510,204.274,920.511,138.878,42.479,40.429,153.712,0.879,1.051,0.952,0.941
17950,processed,1325.482,64729.373,890.089,919.089,890.092,919.088,136.347,42.316,39.882,179.520,0.896,1.061,0.942,0.948
17951,processed,1255.474,64746.864,1196.355,921.467,1196.353,921.469,135.822,40.728,39.248,168.104,0.855,1.038,0.964,0.929
17952,processed,1194.801,64726.523,391.990,927.955,391.994,927.958,135.452,42.145,36.096,131.456,0.818,1.168,0.856,0.914
17953,processed,1437.494,64718.333,660.761,928.500,660.762,928.502,140.667,44.664,40.979,147.281,0.913,1.090,0.917,0.951
17954,processed,928.771,64853.136,1501.576,927.271,1501.576,927.272,114.219,36.700,32.222,121.126,0.895,1.139,0.878,0.951
17955,processed,4.667,64967.000,772.207,915.039,772.207,915.039,7.376,3.447,1.724,90.000,1.000,2.000,0.500,1.000
17956,processed,938.105,64891.590,1414.704,934.856,1414.702,934.855,184.770,35.817,33.348,2.842,0.345,1.074,0.931,0.786
17957,processed,1239.139,64786.245,250.858,937.716,250.863,937.719,137.088,42.661,36.982,22.252,0.829,1.154,0.867,0.926
17958,processed,1260.141,64722.159,156.572,939.382,156.573,939.378,132.397,40.489,39.628,43.050,0.903,1.022,0.979,0.947
17959,processed,1327.815,64662.715,756.118,939.587,756.111,939.587,138.878,44.734,37.793,132.604,0.865,1.184,0.845,0.941
17960,processed,1218.136,64803.962,1328.937,938.582,1328.939,938.581,133.662,39.435,39.331,166.404,0.857,1.003,0.997,0.921
17961,processed,9.334,64956.500,425.440,922.295,425.439,922.295,10.802,4.176,2.846,0.000,1.000,1.468,0.681,0.800
17962,processed,1362.819,64751.428,849.621,941.272,849.622,941.272,142.304,44.724,38.798,159.769,0.846,1.153,0.868,0.920
17963,processed,1239.139,64735.096,1025.678,940.578,1025.680,940.579,154.371,43.119,36.590,168.377,0.653,1.178,0.849,0.863
17964,processed,1484.166,64706.399,1240.257,943.682,1240.258,943.682,146.100,44.044,42.905,32.528,0.874,1.027,0.974,0.932
17965,processed,1166.797,64724.528,68.553,943.764,68.551,943.761,127.552,39.787,37.339,169.054,0.901,1.066,0.938,0.940
17966,processed,1388.489,64713.644,346.458,946.917,346.458,946.920,137.088,43.563,40.582,124.596,0.928,1.073,0.932,0.947
17967,processed,1435.161,64699.519,618.631,951.069,618.633,951.069,141.562,43.469,42.037,164.463,0.900,1.034,0.967,0.943
17968,processed,1208.802,64756.282,1156.867,951.209,1156.866,951.210,130.236,40.341,38.152,71.833,0.896,1.057,0.946,0.948
17969,processed,1589.178,64699.858,801.196,960.886,801.196,960.882,171.807,48.126,42.044,49.497,0.677,1.145,0.874,0.874
17970,processed,1299.812,64890.840,1522.193,964.511,1522.195,964.510,250.105,63.537,26.047,29.001,0.261,2.439,0.410,0.564
17971,processed,1183.133,64738.430,713.369,957.389,713.369,957.384,130.607,40.105,37.561,139.930,0.872,1.068,0.937,0.934
17972,processed,7.001,64967.000,1053.797,940.754,1053.797,940.754,8.641,3.612,2.468,45.000,1.000,1.464,0.683,0.857
17973,processed,1138.794,64825.006,1371.998,962.824,1371.998,962.823,139.619,38.714,37.453,102.942,0.734,1.034,0.967,0.875
17974,processed,1435.161,64703.740,983.025,962.992,983.027,962.995,141.038,44.076,41.458,150.124,0.907,1.063,0.941,0.945
17975,processed,1255.474,64788.941,29.164,964.692,29.160,964.693,148.785,44.028,36.307,106.651,0.713,1.213,0.825,0.897
17976,processed,1206.468,64702.565,1073.835,963.052,1073.836,963.051,134.033,40.489,37.939,55.217,0.844,1.067,0.937,0.926
17977,processed,1120.125,64840.658,1457.217,962.809,1457.217,962.808,131.131,39.959,35.691,70.184,0.819,1.120,0.893,0.919
17978,processed,1222.804,64763.647,112.763,964.905,112.768,964.902,130.236,40.353,38.583,146.719,0.906,1.046,0.956,0.954
17979,processed,1617.181,64740.844,292.211,967.825,292.209,967.827,153.105,47.838,43.042,169.671,0.867,1.111,0.900,0.941
17980,processed,1082.788,64848.976,1285.280,963.751,1285.282,963.749,128.971,38.520,35.790,58.258,0.818,1.076,0.929,0.934
17981,processed,1355.819,64720.596,893.041,967.894,893.046,967.896,137.983,42.473,40.645,141.263,0.895,1.045,0.957,0.940
17982,processed,1346.484,64726.421,1199.936,967.876,1199.933,967.880,135.822,41.511,41.300,146.530,0.917,1.005,0.995,0.951
17983,processed,1397.823,64760.437,202.554,969.272,202.556,969.274,141.038,42.828,41.556,23.339,0.883,1.031,0.970,0.942
17984,processed,2832.984,64716.819,413.385,984.560,413.379,984.555,279.174,94.804,38.047,157.245,0.457,2.492,0.401,0.777
17985,processed,1313.814,64687.458,669.594,976.847,669.593,976.846,140.143,41.503,40.305,137.177,0.841,1.030,0.971,0.928
17986,processed,1318.481,64723.959,1117.355,981.390,1117.356,981.390,136.717,43.120,38.932,147.438,0.886,1.108,0.903,0.939
17987,processed,868.097,64862.739,1412.822,979.966,1412.825,979.965,123.602,33.715,32.784,72.052,0.714,1.028,0.972,0.883
17988,processed,1327.815,64738.053,759.616,985.944,759.620,985.941,136.347,41.222,41.012,109.227,0.898,1.005,0.995,0.948
17989,processed,1715.192,64701.422,1034.676,988.114,1034.679,988.113,163.537,49.173,44.411,124.070,0.806,1.107,0.903,0.918
17990,processed,1138.794,64774.426,154.965,988.743,154.968,988.742,130.607,39.522,36.687,138.547,0.839,1.077,0.928,0.919
17991,processed,1136.461,64815.661,1332.561,987.164,1332.565,987.165,126.657,38.869,37.228,170.726,0.890,1.044,0.958,0.928
17992,processed,1386.155,64765.335,73.094,990.980,73.096,990.975,139.402,43.341,40.721,170.431,0.896,1.064,0.940,0.945
17993,processed,1575.176,64712.351,842.615,991.452,842.616,991.455,149.309,45.395,44.181,166.123,0.888,1.027,0.973,0.945
17994,processed,1453.830,64761.042,944.893,992.576,944.894,992.575,144.247,44.289,41.795,118.505,0.878,1.060,0.944,0.944
17995,processed,1222.804,64782.555,1247.341,991.991,1247.342,991.988,132.397,40.724,38.231,157.961,0.877,1.065,0.939,0.932
17996,processed,1528.505,64763.246,340.402,995.465,340.401,995.463,148.043,45.320,42.943,162.531,0.876,1.055,0.948,0.947
17997,processed,1229.804,64738.761,248.402,994.986,248.403,994.988,129.341,42.049,37.238,151.168,0.924,1.129,0.886,0.948
17998,processed,1283.477,64720.998,617.885,996.960,617.887,996.966,139.773,43.388,37.664,136.959,0.826,1.152,0.868,0.920
